USERID,VPL,ID_vpl,DATESSUBMITTED,COMMENTS,DATEGRADED,GRADE,DATA_ENVIO,DATA_AVALIACAO,NOTA,CONTAGEM,ID_alunos,NAME,ATRASO,ENTREGA_NO_PRAZO,NOME
20,62,6610,1681751493,,1681751498,1.000.000,2023-04-17 17:11:33,2023-04-17 17:11:38,10.0,3,62,Questão 22,False,True,Aluno 06
20,63,6709,1681752348,,1681752351,1.000.000,2023-04-17 17:25:48,2023-04-17 17:25:51,10.0,7,63,Questão 23,False,True,Aluno 06
20,64,6820,1681753797,,1681753800,1.000.000,2023-04-17 17:49:57,2023-04-17 17:50:00,10.0,9,64,Questão 24,False,True,Aluno 06
20,65,6846,1681754272,,1681754283,1.000.000,2023-04-17 17:57:52,2023-04-17 17:58:03,10.0,2,65,Questão 25,False,True,Aluno 06
20,66,6870,1681754875,,1681754879,1.000.000,2023-04-17 18:07:55,2023-04-17 18:07:59,10.0,4,66,Questão 26,False,True,Aluno 06
20,67,7392,1681871488,,1681871494,1.000.000,2023-04-19 02:31:28,2023-04-19 02:31:34,10.0,6,67,Questão 27,True,False,Aluno 06
20,68,7509,1681913466,,1681913476,1.000.000,2023-04-19 14:11:06,2023-04-19 14:11:16,10.0,13,68,Questão DESAFIO!,True,False,Aluno 06
21,40,629,1681147431,,1681148091,1.000.000,2023-04-10 17:23:51,2023-04-10 17:34:51,10.0,1,40,Questão 01,False,True,Aluno 30
21,41,949,1681148643,,1681149170,1.000.000,2023-04-10 17:44:03,2023-04-10 17:52:50,10.0,3,41,Questão 02,False,True,Aluno 30
21,42,1227,1681149786,,1681149807,1.000.000,2023-04-10 18:03:06,2023-04-10 18:03:27,10.0,6,42,Questão 03,False,True,Aluno 30
21,43,1498,1681184577,,1681184771,1.000.000,2023-04-11 03:42:57,2023-04-11 03:46:11,10.0,7,43,Questão 04,False,True,Aluno 30
21,44,1508,1681185679,,1681185912,1.000.000,2023-04-11 04:01:19,2023-04-11 04:05:12,10.0,6,44,Questão 05,False,True,Aluno 30
21,45,1519,1681188296,,1681188334,1.000.000,2023-04-11 04:44:56,2023-04-11 04:45:34,10.0,10,45,Questão 06,False,True,Aluno 30
21,46,1874,1681256198,,1681256215,1.000.000,2023-04-11 23:36:38,2023-04-11 23:36:55,10.0,2,46,Questão 07,False,True,Aluno 30
21,47,1879,1681256746,,1681256972,1.000.000,2023-04-11 23:45:46,2023-04-11 23:49:32,10.0,2,47,Questão 08,False,True,Aluno 30
21,48,1960,1681261893,,1681262031,1.000.000,2023-04-12 01:11:33,2023-04-12 01:13:51,10.0,2,48,Questão 09,False,True,Aluno 30
21,49,1989,1681262525,,1681262568,1.000.000,2023-04-12 01:22:05,2023-04-12 01:22:48,10.0,4,49,Questão 10,False,True,Aluno 30
21,50,2042,1681263684,,1681263744,1.000.000,2023-04-12 01:41:24,2023-04-12 01:42:24,10.0,4,50,Questão 11,False,True,Aluno 30
21,51,2745,1681346308,,1681346313,1.000.000,2023-04-13 00:38:28,2023-04-13 00:38:33,10.0,2,51,Questão 12,False,True,Aluno 30
21,53,2753,1681346747,,1681346776,1.000.000,2023-04-13 00:45:47,2023-04-13 00:46:16,10.0,3,53,Questão 13,False,True,Aluno 30
21,54,2783,1681348107,,1681348201,1.000.000,2023-04-13 01:08:27,2023-04-13 01:10:01,10.0,3,54,Questão 14,False,True,Aluno 30
21,55,2818,1681349746,,1681349785,1.000.000,2023-04-13 01:35:46,2023-04-13 01:36:25,10.0,1,55,Questão 15,False,True,Aluno 30
21,56,2838,1681350746,,1681350751,1.000.000,2023-04-13 01:52:26,2023-04-13 01:52:31,10.0,3,56,Questão 16,False,True,Aluno 30
21,57,2849,1681351082,,1681351110,1.000.000,2023-04-13 01:58:02,2023-04-13 01:58:30,10.0,2,57,Questão 17,False,True,Aluno 30
21,58,2865,1681351934,,1681351955,1.000.000,2023-04-13 02:12:14,2023-04-13 02:12:35,10.0,5,58,Questão 18,False,True,Aluno 30
21,59,4048,1681503801,,1681503828,1.000.000,2023-04-14 20:23:21,2023-04-14 20:23:48,10.0,6,59,Questão 19,False,True,Aluno 30
21,60,4123,1681504252,,1681504294,1.000.000,2023-04-14 20:30:52,2023-04-14 20:31:34,10.0,3,60,Questão 20,False,True,Aluno 30
21,61,4257,1681504989,,1681504994,1.000.000,2023-04-14 20:43:09,2023-04-14 20:43:14,10.0,4,61,Questão 21,False,True,Aluno 30
21,62,4382,1681505867,,1681505956,1.000.000,2023-04-14 20:57:47,2023-04-14 20:59:16,10.0,5,62,Questão 22,False,True,Aluno 30
21,63,4516,1681506863,,1681506890,1.000.000,2023-04-14 21:14:23,2023-04-14 21:14:50,10.0,5,63,Questão 23,False,True,Aluno 30
21,64,4623,1681521947,,1681521976,1.000.000,2023-04-15 01:25:47,2023-04-15 01:26:16,10.0,3,64,Questão 24,False,True,Aluno 30
21,65,4633,1681522617,,1681522621,1.000.000,2023-04-15 01:36:57,2023-04-15 01:37:01,10.0,6,65,Questão 25,False,True,Aluno 30
21,66,4658,1681524147,,1681524188,1.000.000,2023-04-15 02:02:27,2023-04-15 02:03:08,10.0,12,66,Questão 26,False,True,Aluno 30
21,67,4680,1681525805,,1681525811,1.000.000,2023-04-15 02:30:05,2023-04-15 02:30:11,10.0,12,67,Questão 27,False,True,Aluno 30
21,68,4742,1681530814,,1681530831,1.000.000,2023-04-15 03:53:34,2023-04-15 03:53:51,10.0,33,68,Questão DESAFIO!,False,True,Aluno 30
22,40,392,1681145964,,1681146008,1.000.000,2023-04-10 16:59:24,2023-04-10 17:00:08,10.0,7,40,Questão 01,False,True,Aluno 21
22,41,506,1681146801,,1681146830,1.000.000,2023-04-10 17:13:21,2023-04-10 17:13:50,10.0,9,41,Questão 02,False,True,Aluno 21
22,42,613,1681147390,,1681147531,1.000.000,2023-04-10 17:23:10,2023-04-10 17:25:31,10.0,1,42,Questão 03,False,True,Aluno 21
22,43,811,1681148112,,1681148208,1.000.000,2023-04-10 17:35:12,2023-04-10 17:36:48,10.0,2,43,Questão 04,False,True,Aluno 21
22,44,931,1681148563,,1681148585,1.000.000,2023-04-10 17:42:43,2023-04-10 17:43:05,10.0,2,44,Questão 05,False,True,Aluno 21
22,45,1052,1681149097,,1681149113,1.000.000,2023-04-10 17:51:37,2023-04-10 17:51:53,10.0,2,45,Questão 06,False,True,Aluno 21
22,46,1226,1681149770,,1681149785,1.000.000,2023-04-10 18:02:50,2023-04-10 18:03:05,10.0,4,46,Questão 07,False,True,Aluno 21
22,47,3731,1681474302,,1681474360,1.000.000,2023-04-14 12:11:42,2023-04-14 12:12:40,10.0,1,47,Questão 08,False,True,Aluno 21
22,48,3736,1681474863,,1681474879,1.000.000,2023-04-14 12:21:03,2023-04-14 12:21:19,10.0,3,48,Questão 09,False,True,Aluno 21
22,49,3738,1681475080,,1681475099,1.000.000,2023-04-14 12:24:40,2023-04-14 12:24:59,10.0,2,49,Questão 10,False,True,Aluno 21
22,50,3742,1681475247,,1681475264,1.000.000,2023-04-14 12:27:27,2023-04-14 12:27:44,10.0,1,50,Questão 11,False,True,Aluno 21
22,51,3748,1681476114,,1681476131,1.000.000,2023-04-14 12:41:54,2023-04-14 12:42:11,10.0,2,51,Questão 12,False,True,Aluno 21
22,53,3757,1681476301,,1681476321,1.000.000,2023-04-14 12:45:01,2023-04-14 12:45:21,10.0,1,53,Questão 13,False,True,Aluno 21
22,54,3760,1681476501,,1681476556,1.000.000,2023-04-14 12:48:21,2023-04-14 12:49:16,10.0,1,54,Questão 14,False,True,Aluno 21
22,55,3768,1681477022,,1681477042,1.000.000,2023-04-14 12:57:02,2023-04-14 12:57:22,10.0,4,55,Questão 15,False,True,Aluno 21
22,56,3774,1681477465,,1681477487,1.000.000,2023-04-14 13:04:25,2023-04-14 13:04:47,10.0,1,56,Questão 16,False,True,Aluno 21
22,57,3777,1681477667,,1681477688,1.000.000,2023-04-14 13:07:47,2023-04-14 13:08:08,10.0,2,57,Questão 17,False,True,Aluno 21
22,58,3779,1681477839,,1681477856,1.000.000,2023-04-14 13:10:39,2023-04-14 13:10:56,10.0,2,58,Questão 18,False,True,Aluno 21
22,59,3787,1681478090,,1681478113,1.000.000,2023-04-14 13:14:50,2023-04-14 13:15:13,10.0,1,59,Questão 19,False,True,Aluno 21
22,60,3793,1681478265,,1681478283,1.000.000,2023-04-14 13:17:45,2023-04-14 13:18:03,10.0,1,60,Questão 20,False,True,Aluno 21
22,61,3808,1681478515,,1681478681,1.000.000,2023-04-14 13:21:55,2023-04-14 13:24:41,10.0,2,61,Questão 21,False,True,Aluno 21
22,62,3830,1681478950,,1681478965,1.000.000,2023-04-14 13:29:10,2023-04-14 13:29:25,10.0,1,62,Questão 22,False,True,Aluno 21
22,63,3853,1681479452,,1681479468,1.000.000,2023-04-14 13:37:32,2023-04-14 13:37:48,10.0,3,63,Questão 23,False,True,Aluno 21
22,64,3863,1681479698,,1681479712,1.000.000,2023-04-14 13:41:38,2023-04-14 13:41:52,10.0,1,64,Questão 24,False,True,Aluno 21
22,65,3872,1681480367,,1681480384,1.000.000,2023-04-14 13:52:47,2023-04-14 13:53:04,10.0,4,65,Questão 25,False,True,Aluno 21
22,66,3873,1681480674,,1681480691,1.000.000,2023-04-14 13:57:54,2023-04-14 13:58:11,10.0,1,66,Questão 26,False,True,Aluno 21
22,67,3875,1681480997,,1681481013,1.000.000,2023-04-14 14:03:17,2023-04-14 14:03:33,10.0,1,67,Questão 27,False,True,Aluno 21
22,68,4053,1681503808,,1681503828,1.000.000,2023-04-14 20:23:28,2023-04-14 20:23:48,10.0,7,68,Questão DESAFIO!,False,True,Aluno 21
23,40,411,1681146125,,1681146188,1.000.000,2023-04-10 17:02:05,2023-04-10 17:03:08,10.0,5,40,Questão 01,False,True,Aluno 32
23,41,485,1681146691,,1681146807,1.000.000,2023-04-10 17:11:31,2023-04-10 17:13:27,10.0,4,41,Questão 02,False,True,Aluno 32
23,42,675,1681147575,,1681147853,1.000.000,2023-04-10 17:26:15,2023-04-10 17:30:53,10.0,3,42,Questão 03,False,True,Aluno 32
23,43,1028,1681148994,,1681149083,1.000.000,2023-04-10 17:49:54,2023-04-10 17:51:23,10.0,11,43,Questão 04,False,True,Aluno 32
23,44,1769,1681241735,,1681241779,1.000.000,2023-04-11 19:35:35,2023-04-11 19:36:19,10.0,6,44,Questão 05,False,True,Aluno 32
23,45,1833,1681243104,,1681243165,1.000.000,2023-04-11 19:58:24,2023-04-11 19:59:25,10.0,12,45,Questão 06,False,True,Aluno 32
23,46,1844,1681243577,,1681243719,1.000.000,2023-04-11 20:06:17,2023-04-11 20:08:39,10.0,3,46,Questão 07,False,True,Aluno 32
23,47,2061,1681264824,,1681264907,1.000.000,2023-04-12 02:00:24,2023-04-12 02:01:47,10.0,2,47,Questão 08,False,True,Aluno 32
23,48,2081,1681265227,,1681265263,1.000.000,2023-04-12 02:07:07,2023-04-12 02:07:43,10.0,2,48,Questão 09,False,True,Aluno 32
23,49,2092,1681265476,,1681265510,1.000.000,2023-04-12 02:11:16,2023-04-12 02:11:50,10.0,2,49,Questão 10,False,True,Aluno 32
23,50,2104,1681265704,,1681265708,1.000.000,2023-04-12 02:15:04,2023-04-12 02:15:08,10.0,2,50,Questão 11,False,True,Aluno 32
23,51,2114,1681266074,,1681266110,1.000.000,2023-04-12 02:21:14,2023-04-12 02:21:50,10.0,2,51,Questão 12,False,True,Aluno 32
23,53,2128,1681266304,,1681266357,1.000.000,2023-04-12 02:25:04,2023-04-12 02:25:57,10.0,2,53,Questão 13,False,True,Aluno 32
23,54,2153,1681266675,,1681266679,1.000.000,2023-04-12 02:31:15,2023-04-12 02:31:19,10.0,4,54,Questão 14,False,True,Aluno 32
23,55,2220,1681267653,,1681267676,1.000.000,2023-04-12 02:47:33,2023-04-12 02:47:56,10.0,9,55,Questão 15,False,True,Aluno 32
23,56,2256,1681268900,,1681268928,1.000.000,2023-04-12 03:08:20,2023-04-12 03:08:48,10.0,8,56,Questão 16,False,True,Aluno 32
23,57,3164,1681417017,,1681417091,1.000.000,2023-04-13 20:16:57,2023-04-13 20:18:11,10.0,1,57,Questão 17,False,True,Aluno 32
23,58,3172,1681417403,,1681417453,1.000.000,2023-04-13 20:23:23,2023-04-13 20:24:13,10.0,2,58,Questão 18,False,True,Aluno 32
23,59,3227,1681418551,,1681418631,1.000.000,2023-04-13 20:42:31,2023-04-13 20:43:51,10.0,9,59,Questão 19,False,True,Aluno 32
23,60,3260,1681419212,,1681419259,1.000.000,2023-04-13 20:53:32,2023-04-13 20:54:19,10.0,2,60,Questão 20,False,True,Aluno 32
23,61,3283,1681419806,,1681419819,1.000.000,2023-04-13 21:03:26,2023-04-13 21:03:39,10.0,6,61,Questão 21,False,True,Aluno 32
23,62,3302,1681420256,,1681420315,1.000.000,2023-04-13 21:10:56,2023-04-13 21:11:55,10.0,2,62,Questão 22,False,True,Aluno 32
23,63,3433,1681429372,,1681429481,1.000.000,2023-04-13 23:42:52,2023-04-13 23:44:41,10.0,12,63,Questão 23,False,True,Aluno 32
23,64,3446,1681429756,,1681429798,1.000.000,2023-04-13 23:49:16,2023-04-13 23:49:58,10.0,3,64,Questão 24,False,True,Aluno 32
23,65,3498,1681431764,,1681431812,1.000.000,2023-04-14 00:22:44,2023-04-14 00:23:32,10.0,6,65,Questão 25,False,True,Aluno 32
23,66,3504,1681432131,,1681432153,1.000.000,2023-04-14 00:28:51,2023-04-14 00:29:13,10.0,1,66,Questão 26,False,True,Aluno 32
23,67,3520,1681432603,,1681432629,1.000.000,2023-04-14 00:36:43,2023-04-14 00:37:09,10.0,4,67,Questão 27,False,True,Aluno 32
23,68,3691,1681437993,,1681438008,1.000.000,2023-04-14 02:06:33,2023-04-14 02:06:48,10.0,60,68,Questão DESAFIO!,False,True,Aluno 32
25,40,450,1681146499,,1695857399,1.000.000,2023-04-10 17:08:19,2023-09-27 23:29:59,10.0,2,40,Questão 01,False,True,Aluno 04
25,41,1041,1681149049,,1681149180,1.000.000,2023-04-10 17:50:49,2023-04-10 17:53:00,10.0,12,41,Questão 02,False,True,Aluno 04
25,42,1573,1681216432,,1681216488,1.000.000,2023-04-11 12:33:52,2023-04-11 12:34:48,10.0,6,42,Questão 03,False,True,Aluno 04
25,43,2364,1681299841,,1681299865,1.000.000,2023-04-12 11:44:01,2023-04-12 11:44:25,10.0,65,43,Questão 04,False,True,Aluno 04
25,44,2691,1681341199,,1681341216,1.000.000,2023-04-12 23:13:19,2023-04-12 23:13:36,10.0,25,44,Questão 05,False,True,Aluno 04
25,45,2698,1681341740,,1681341760,1.000.000,2023-04-12 23:22:20,2023-04-12 23:22:40,10.0,3,45,Questão 06,False,True,Aluno 04
25,46,2708,1681342748,,1681342794,1.000.000,2023-04-12 23:39:08,2023-04-12 23:39:54,10.0,7,46,Questão 07,False,True,Aluno 04
25,47,2713,1681343106,,1681343141,1.000.000,2023-04-12 23:45:06,2023-04-12 23:45:41,10.0,1,47,Questão 08,False,True,Aluno 04
25,48,2719,1681343528,,1681343559,1.000.000,2023-04-12 23:52:08,2023-04-12 23:52:39,10.0,2,48,Questão 09,False,True,Aluno 04
25,49,2731,1681343972,,1681344006,1.000.000,2023-04-12 23:59:32,2023-04-13 00:00:06,10.0,1,49,Questão 10,False,True,Aluno 04
25,50,2735,1681344398,,1681344425,1.000.000,2023-04-13 00:06:38,2023-04-13 00:07:05,10.0,1,50,Questão 11,False,True,Aluno 04
25,51,2736,1681344738,,1681344770,1.000.000,2023-04-13 00:12:18,2023-04-13 00:12:50,10.0,1,51,Questão 12,False,True,Aluno 04
25,53,2738,1681345120,,1681345166,1.000.000,2023-04-13 00:18:40,2023-04-13 00:19:26,10.0,1,53,Questão 13,False,True,Aluno 04
25,54,2741,1681345609,,1681345658,1.000.000,2023-04-13 00:26:49,2023-04-13 00:27:38,10.0,2,54,Questão 14,False,True,Aluno 04
25,55,2789,1681348236,,1681348265,1.000.000,2023-04-13 01:10:36,2023-04-13 01:11:05,10.0,22,55,Questão 15,False,True,Aluno 04
25,56,2819,1681349752,,1681349910,1.000.000,2023-04-13 01:35:52,2023-04-13 01:38:30,10.0,11,56,Questão 16,False,True,Aluno 04
25,57,2831,1681350406,,1681350433,1.000.000,2023-04-13 01:46:46,2023-04-13 01:47:13,10.0,4,57,Questão 17,False,True,Aluno 04
25,58,2862,1681351717,,1681351749,1.000.000,2023-04-13 02:08:37,2023-04-13 02:09:09,10.0,14,58,Questão 18,False,True,Aluno 04
25,59,3426,1681429059,,1681429080,1.000.000,2023-04-13 23:37:39,2023-04-13 23:38:00,10.0,20,59,Questão 19,False,True,Aluno 04
25,60,3436,1681429501,,1681429522,1.000.000,2023-04-13 23:45:01,2023-04-13 23:45:22,10.0,2,60,Questão 20,False,True,Aluno 04
25,61,3479,1681431212,,1681431232,1.000.000,2023-04-14 00:13:32,2023-04-14 00:13:52,10.0,16,61,Questão 21,False,True,Aluno 04
25,62,3503,1681431933,,1681431960,1.000.000,2023-04-14 00:25:33,2023-04-14 00:26:00,10.0,3,62,Questão 22,False,True,Aluno 04
25,63,3536,1681433426,,1681433448,1.000.000,2023-04-14 00:50:26,2023-04-14 00:50:48,10.0,9,63,Questão 23,False,True,Aluno 04
25,64,3558,1681434264,,1681434283,1.000.000,2023-04-14 01:04:24,2023-04-14 01:04:43,10.0,3,64,Questão 24,False,True,Aluno 04
25,65,3824,1681478822,,1681478862,1.000.000,2023-04-14 13:27:02,2023-04-14 13:27:42,10.0,18,65,Questão 25,False,True,Aluno 04
25,66,3909,1681502860,,1681502881,1.000.000,2023-04-14 20:07:40,2023-04-14 20:08:01,10.0,13,66,Questão 26,False,True,Aluno 04
25,67,4067,1681503936,,1681503984,1.000.000,2023-04-14 20:25:36,2023-04-14 20:26:24,10.0,6,67,Questão 27,False,True,Aluno 04
25,68,6608,1681751465,,1681751488,1.000.000,2023-04-17 17:11:05,2023-04-17 17:11:28,10.0,4,68,Questão DESAFIO!,False,True,Aluno 04
26,40,251,1681144426,,1681144453,1.000.000,2023-04-10 16:33:46,2023-04-10 16:34:13,10.0,6,40,Questão 01,False,True,Aluno 05
26,41,270,1681144798,,1681146543,1.000.000,2023-04-10 16:39:58,2023-04-10 17:09:03,10.0,4,41,Questão 02,False,True,Aluno 05
26,42,289,1681145047,,1681145069,1.000.000,2023-04-10 16:44:07,2023-04-10 16:44:29,10.0,2,42,Questão 03,False,True,Aluno 05
26,43,343,1681145616,,1681145632,1.000.000,2023-04-10 16:53:36,2023-04-10 16:53:52,10.0,8,43,Questão 04,False,True,Aluno 05
26,44,385,1681145930,,1681145951,1.000.000,2023-04-10 16:58:50,2023-04-10 16:59:11,10.0,2,44,Questão 05,False,True,Aluno 05
26,45,418,1681146211,,1681146235,1.000.000,2023-04-10 17:03:31,2023-04-10 17:03:55,10.0,1,45,Questão 06,False,True,Aluno 05
26,46,449,1681146491,,1681146505,1.000.000,2023-04-10 17:08:11,2023-04-10 17:08:25,10.0,3,46,Questão 07,False,True,Aluno 05
26,47,482,1681146679,,1681146691,1.000.000,2023-04-10 17:11:19,2023-04-10 17:11:31,10.0,1,47,Questão 08,False,True,Aluno 05
26,48,511,1681146821,,1681146833,1.000.000,2023-04-10 17:13:41,2023-04-10 17:13:53,10.0,1,48,Questão 09,False,True,Aluno 05
26,49,546,1681147035,,1681147050,1.000.000,2023-04-10 17:17:15,2023-04-10 17:17:30,10.0,2,49,Questão 10,False,True,Aluno 05
26,50,560,1681147143,,1681147157,1.000.000,2023-04-10 17:19:03,2023-04-10 17:19:17,10.0,1,50,Questão 11,False,True,Aluno 05
26,51,602,1681147328,,1681147345,1.000.000,2023-04-10 17:22:08,2023-04-10 17:22:25,10.0,2,51,Questão 12,False,True,Aluno 05
26,53,633,1681147448,,1681147468,1.000.000,2023-04-10 17:24:08,2023-04-10 17:24:28,10.0,1,53,Questão 13,False,True,Aluno 05
26,54,736,1681147777,,1681147794,1.000.000,2023-04-10 17:29:37,2023-04-10 17:29:54,10.0,1,54,Questão 14,False,True,Aluno 05
26,55,779,1681148009,,1681148025,1.000.000,2023-04-10 17:33:29,2023-04-10 17:33:45,10.0,1,55,Questão 15,False,True,Aluno 05
